600.0000000000	2.0000000000	23.1348174013
600.0000000000	4.0000000000	16.5121379264
600.0000000000	6.0000000000	10.3440981931
600.0000000000	8.0000000000	4.8305679802
600.0000000000	10.0000000000	0.8482047970
600.0000000000	12.0000000000	0.1086265669
600.0000000000	14.0000000000	0.0236148368
600.0000000000	16.0000000000	0.0148484249
600.0000000000	18.0000000000	0.0144712445
600.0000000000	20.0000000000	0.0144729122
720.0000000000	2.0000000000	24.1073539376
720.0000000000	4.0000000000	18.3905872242
720.0000000000	6.0000000000	13.0080188682
720.0000000000	8.0000000000	7.9331847463
720.0000000000	10.0000000000	3.7794218420
720.0000000000	12.0000000000	0.7795154080
720.0000000000	14.0000000000	0.1010987719
720.0000000000	16.0000000000	0.0204058600
720.0000000000	18.0000000000	0.0142049861
720.0000000000	20.0000000000	0.0140627409
840.0000000000	2.0000000000	24.8010908793
840.0000000000	4.0000000000	19.7377197712
840.0000000000	6.0000000000	14.9267913070
840.0000000000	8.0000000000	10.2229129389
840.0000000000	10.0000000000	6.4674440215
840.0000000000	12.0000000000	3.0464568404
840.0000000000	14.0000000000	0.6930061260
840.0000000000	16.0000000000	0.0924490304
840.0000000000	18.0000000000	0.0179035152
840.0000000000	20.0000000000	0.0137650878
960.0000000000	2.0000000000	25.3249176776
960.0000000000	4.0000000000	20.7584136588
960.0000000000	6.0000000000	16.3866767196
960.0000000000	8.0000000000	11.9580385778
960.0000000000	10.0000000000	8.5671735921
960.0000000000	12.0000000000	5.2854684902
960.0000000000	14.0000000000	2.5193594423
960.0000000000	16.0000000000	0.6021394794
960.0000000000	18.0000000000	0.0795852864
960.0000000000	20.0000000000	0.0179846674
1080.0000000000	2.0000000000	25.7324749642
1080.0000000000	4.0000000000	21.5476861244
1080.0000000000	6.0000000000	17.5319510021
1080.0000000000	8.0000000000	13.3194332594
1080.0000000000	10.0000000000	10.2523401468
1080.0000000000	12.0000000000	7.1176992584
1080.0000000000	14.0000000000	4.3365512931
1080.0000000000	16.0000000000	2.1172123739
1080.0000000000	18.0000000000	0.5336849377
1080.0000000000	20.0000000000	0.0731388117
1200.0000000000	2.0000000000	26.0574708028
1200.0000000000	4.0000000000	22.1860245044
1200.0000000000	6.0000000000	18.4507640823
1200.0000000000	8.0000000000	14.4143153578
1200.0000000000	10.0000000000	11.6200726741
1200.0000000000	12.0000000000	8.6335210011
1200.0000000000	14.0000000000	5.8480204612
1200.0000000000	16.0000000000	3.7173997436
1200.0000000000	18.0000000000	1.7916255294
1200.0000000000	20.0000000000	0.4378465821
