600.0000000000	2.0000000000	29.1074561398
600.0000000000	4.0000000000	22.3936086243
600.0000000000	6.0000000000	16.0092966081
600.0000000000	8.0000000000	10.0928748684
600.0000000000	10.0000000000	4.7682115548
600.0000000000	12.0000000000	0.9302168896
600.0000000000	14.0000000000	0.1431167584
600.0000000000	16.0000000000	0.0334030067
600.0000000000	18.0000000000	0.0184498941
600.0000000000	20.0000000000	0.0173465060
720.0000000000	2.0000000000	30.0863933104
720.0000000000	4.0000000000	24.2970418431
720.0000000000	6.0000000000	18.7447960540
720.0000000000	8.0000000000	13.5405332077
720.0000000000	10.0000000000	8.4912641857
720.0000000000	12.0000000000	4.4925159761
720.0000000000	14.0000000000	1.2594809281
720.0000000000	16.0000000000	0.1840181362
720.0000000000	18.0000000000	0.0375004885
720.0000000000	20.0000000000	0.0181674637
840.0000000000	2.0000000000	30.7845562719
840.0000000000	4.0000000000	25.6660879841
840.0000000000	6.0000000000	20.7281892043
840.0000000000	8.0000000000	16.0606903659
840.0000000000	10.0000000000	11.2270259964
840.0000000000	12.0000000000	7.7332269518
840.0000000000	14.0000000000	4.1788822538
840.0000000000	16.0000000000	1.5034942730
840.0000000000	18.0000000000	0.2475559086
840.0000000000	20.0000000000	0.0428206941
960.0000000000	2.0000000000	31.3102410748
960.0000000000	4.0000000000	26.6979193763
960.0000000000	6.0000000000	22.2266915194
960.0000000000	8.0000000000	17.9658561517
960.0000000000	10.0000000000	13.3079656630
960.0000000000	12.0000000000	10.2676158563
960.0000000000	14.0000000000	6.7171698463
960.0000000000	16.0000000000	4.0417390283
960.0000000000	18.0000000000	1.6250350581
960.0000000000	20.0000000000	0.3259907833
1080.0000000000	2.0000000000	31.7201010587
1080.0000000000	4.0000000000	27.5019880873
1080.0000000000	6.0000000000	23.3982147703
1080.0000000000	8.0000000000	19.4687517121
1080.0000000000	10.0000000000	14.9203742927
1080.0000000000	12.0000000000	12.2859864715
1080.0000000000	14.0000000000	8.7134206856
1080.0000000000	16.0000000000	6.2717412816
1080.0000000000	18.0000000000	3.8162319086
1080.0000000000	20.0000000000	1.7424536328
1200.0000000000	2.0000000000	32.0474984004
1200.0000000000	4.0000000000	28.1448535034
1200.0000000000	6.0000000000	24.3438280236
1200.0000000000	8.0000000000	20.6809412184
1200.0000000000	10.0000000000	16.2150586514
1200.0000000000	12.0000000000	13.9335824489
1200.0000000000	14.0000000000	10.3235265627
1200.0000000000	16.0000000000	8.0963579742
1200.0000000000	18.0000000000	5.7666019463
1200.0000000000	20.0000000000	3.6361081356
