600.0000000000	2.0000000000	5.4196289918
600.0000000000	4.0000000000	0.5043693160
600.0000000000	6.0000000000	0.0199307134
600.0000000000	8.0000000000	0.0058844584
600.0000000000	10.0000000000	0.0058807498
600.0000000000	12.0000000000	0.0058858100
600.0000000000	14.0000000000	0.0058841528
600.0000000000	16.0000000000	0.0058839960
600.0000000000	18.0000000000	0.0058818935
600.0000000000	20.0000000000	0.0058820878
720.0000000000	2.0000000000	6.3268586045
720.0000000000	4.0000000000	1.5912752863
720.0000000000	6.0000000000	0.0612520778
720.0000000000	8.0000000000	0.0057477365
720.0000000000	10.0000000000	0.0057144390
720.0000000000	12.0000000000	0.0057156953
720.0000000000	14.0000000000	0.0057143395
720.0000000000	16.0000000000	0.0057164192
720.0000000000	18.0000000000	0.0057180848
720.0000000000	20.0000000000	0.0057139516
840.0000000000	2.0000000000	6.9794553918
840.0000000000	4.0000000000	2.6266691255
840.0000000000	6.0000000000	0.2147435049
840.0000000000	8.0000000000	0.0072312022
840.0000000000	10.0000000000	0.0055651988
840.0000000000	12.0000000000	0.0055556391
840.0000000000	14.0000000000	0.0055572160
840.0000000000	16.0000000000	0.0055571640
840.0000000000	18.0000000000	0.0055566861
840.0000000000	20.0000000000	0.0055562781
960.0000000000	2.0000000000	7.4713777502
960.0000000000	4.0000000000	3.4655703140
960.0000000000	6.0000000000	0.6684373026
960.0000000000	8.0000000000	0.0207152564
960.0000000000	10.0000000000	0.0056123208
960.0000000000	12.0000000000	0.0054066758
960.0000000000	14.0000000000	0.0054056567
960.0000000000	16.0000000000	0.0054070289
960.0000000000	18.0000000000	0.0054053707
960.0000000000	20.0000000000	0.0054083538
1080.0000000000	2.0000000000	7.8536199358
1080.0000000000	4.0000000000	4.1394623182
1080.0000000000	6.0000000000	1.3339793168
1080.0000000000	8.0000000000	0.0786858901
1080.0000000000	10.0000000000	0.0071422891
1080.0000000000	12.0000000000	0.0052634553
1080.0000000000	14.0000000000	0.0052647340
1080.0000000000	16.0000000000	0.0052637018
1080.0000000000	18.0000000000	0.0052638203
1080.0000000000	20.0000000000	0.0052625834
1200.0000000000	2.0000000000	8.1638988728
1200.0000000000	4.0000000000	4.6901867981
1200.0000000000	6.0000000000	1.9683352177
1200.0000000000	8.0000000000	0.2604278422
1200.0000000000	10.0000000000	0.0149664375
1200.0000000000	12.0000000000	0.0051271488
1200.0000000000	14.0000000000	0.0051304830
1200.0000000000	16.0000000000	0.0051277466
1200.0000000000	18.0000000000	0.0051278368
1200.0000000000	20.0000000000	0.0051286210
