600.0000000000	2.0000000000	35.0897035760
600.0000000000	4.0000000000	28.3116752520
600.0000000000	6.0000000000	21.7904742226
600.0000000000	8.0000000000	15.3365226418
600.0000000000	10.0000000000	9.7361026941
600.0000000000	12.0000000000	4.8263763378
600.0000000000	14.0000000000	1.0167520629
600.0000000000	16.0000000000	0.1758957469
600.0000000000	18.0000000000	0.0453717747
600.0000000000	20.0000000000	0.0227778623
720.0000000000	2.0000000000	36.0729513152
720.0000000000	4.0000000000	30.2386649097
720.0000000000	6.0000000000	24.5833591238
720.0000000000	8.0000000000	18.7731755420
720.0000000000	10.0000000000	13.7747478701
720.0000000000	12.0000000000	9.4540781316
720.0000000000	14.0000000000	5.2377161663
720.0000000000	16.0000000000	1.8217854469
720.0000000000	18.0000000000	0.3179754030
720.0000000000	20.0000000000	0.0662101222
840.0000000000	2.0000000000	36.7753117282
840.0000000000	4.0000000000	31.6167244584
840.0000000000	6.0000000000	26.6048854239
840.0000000000	8.0000000000	21.2429727906
840.0000000000	10.0000000000	16.7022013584
840.0000000000	12.0000000000	12.9504860443
840.0000000000	14.0000000000	9.0254167441
840.0000000000	16.0000000000	5.4152152612
840.0000000000	18.0000000000	2.5127733699
840.0000000000	20.0000000000	0.5795537042
960.0000000000	2.0000000000	37.3014833513
960.0000000000	4.0000000000	32.6596793602
960.0000000000	6.0000000000	28.1287427021
960.0000000000	8.0000000000	23.1026615117
960.0000000000	10.0000000000	18.9069261024
960.0000000000	12.0000000000	15.6413672867
960.0000000000	14.0000000000	11.9656633952
960.0000000000	16.0000000000	8.3951651709
960.0000000000	18.0000000000	5.6393497755
960.0000000000	20.0000000000	2.9639484380
1080.0000000000	2.0000000000	37.7121158741
1080.0000000000	4.0000000000	33.4676278012
1080.0000000000	6.0000000000	29.3124163164
1080.0000000000	8.0000000000	24.5531545773
1080.0000000000	10.0000000000	20.6249968053
1080.0000000000	12.0000000000	17.7688008410
1080.0000000000	14.0000000000	14.3240715297
1080.0000000000	16.0000000000	10.7307759143
1080.0000000000	18.0000000000	8.2384576854
1080.0000000000	20.0000000000	5.5229612062
1200.0000000000	2.0000000000	38.0391793247
1200.0000000000	4.0000000000	34.1187511908
1200.0000000000	6.0000000000	30.2688411440
1200.0000000000	8.0000000000	25.7253895119
1200.0000000000	10.0000000000	22.0077546486
1200.0000000000	12.0000000000	19.4948230178
1200.0000000000	14.0000000000	16.2402880902
1200.0000000000	16.0000000000	12.6136339491
1200.0000000000	18.0000000000	10.3755717662
1200.0000000000	20.0000000000	7.6364883669
