600.0000000000	2.0000000000	53.0606606591
600.0000000000	4.0000000000	46.1864106134
600.0000000000	6.0000000000	39.4395459414
600.0000000000	8.0000000000	32.8809954681
600.0000000000	10.0000000000	26.5724600914
600.0000000000	12.0000000000	20.5545347015
600.0000000000	14.0000000000	14.6979639168
600.0000000000	16.0000000000	9.5006022580
600.0000000000	18.0000000000	4.8104282218
600.0000000000	20.0000000000	1.2278734926
720.0000000000	2.0000000000	54.0481000711
720.0000000000	4.0000000000	48.1422309194
720.0000000000	6.0000000000	42.3335225496
720.0000000000	8.0000000000	36.6560978754
720.0000000000	10.0000000000	31.1576708024
720.0000000000	12.0000000000	25.8668371656
720.0000000000	14.0000000000	20.4804897665
720.0000000000	16.0000000000	15.7801963149
720.0000000000	18.0000000000	11.4830513252
720.0000000000	20.0000000000	7.4317991148
840.0000000000	2.0000000000	54.7549111829
840.0000000000	4.0000000000	49.5466285195
840.0000000000	6.0000000000	44.4064546132
840.0000000000	8.0000000000	39.3734172995
840.0000000000	10.0000000000	34.4752637693
840.0000000000	12.0000000000	29.7364371856
840.0000000000	14.0000000000	24.6668632489
840.0000000000	16.0000000000	20.3801100585
840.0000000000	18.0000000000	16.5303992935
840.0000000000	20.0000000000	12.8526561034
960.0000000000	2.0000000000	55.2844792534
960.0000000000	4.0000000000	50.5981066863
960.0000000000	6.0000000000	45.9653967502
960.0000000000	8.0000000000	41.4186457426
960.0000000000	10.0000000000	36.9760741937
960.0000000000	12.0000000000	32.6588725453
960.0000000000	14.0000000000	27.8324888826
960.0000000000	16.0000000000	23.8506616445
960.0000000000	18.0000000000	20.3766956818
960.0000000000	20.0000000000	17.0643844483
1080.0000000000	2.0000000000	55.6975183924
1080.0000000000	4.0000000000	51.4197462839
1080.0000000000	6.0000000000	47.1827947003
1080.0000000000	8.0000000000	43.0154319582
1080.0000000000	10.0000000000	38.9361720699
1080.0000000000	12.0000000000	34.9588276313
1080.0000000000	14.0000000000	30.3104995772
1080.0000000000	16.0000000000	26.5731377990
1080.0000000000	18.0000000000	23.4077490548
1080.0000000000	20.0000000000	20.4304724087
1200.0000000000	2.0000000000	56.0275718039
1200.0000000000	4.0000000000	52.0744742992
1200.0000000000	6.0000000000	48.1569847518
1200.0000000000	8.0000000000	44.2965846446
1200.0000000000	10.0000000000	40.5088549190
1200.0000000000	12.0000000000	36.8115967367
1200.0000000000	14.0000000000	32.3028863485
1200.0000000000	16.0000000000	28.7610383385
1200.0000000000	18.0000000000	25.8478111011
1200.0000000000	20.0000000000	23.1704180701
