600.0000000000	2.0000000000	41.0778909185
600.0000000000	4.0000000000	34.2539159611
600.0000000000	6.0000000000	27.6318173705
600.0000000000	8.0000000000	21.2841261423
600.0000000000	10.0000000000	15.1172003590
600.0000000000	12.0000000000	9.7639729523
600.0000000000	14.0000000000	4.8077546098
600.0000000000	16.0000000000	1.0949981490
600.0000000000	18.0000000000	0.2088345678
600.0000000000	20.0000000000	0.0574212761
720.0000000000	2.0000000000	42.0620233727
720.0000000000	4.0000000000	36.1988659787
720.0000000000	6.0000000000	30.4711717879
720.0000000000	8.0000000000	24.9545075352
720.0000000000	10.0000000000	19.3692347467
720.0000000000	12.0000000000	14.7574516743
720.0000000000	14.0000000000	10.1219463680
720.0000000000	16.0000000000	5.9630482273
720.0000000000	18.0000000000	2.4407704927
720.0000000000	20.0000000000	0.5013569133
840.0000000000	2.0000000000	42.7673915031
840.0000000000	4.0000000000	37.5869767648
840.0000000000	6.0000000000	32.5136881578
840.0000000000	8.0000000000	27.5998958810
840.0000000000	10.0000000000	22.4345129379
840.0000000000	12.0000000000	18.4032828651
840.0000000000	14.0000000000	14.1238915898
840.0000000000	16.0000000000	10.2975963110
840.0000000000	18.0000000000	6.6602872170
840.0000000000	20.0000000000	3.6317679294
960.0000000000	2.0000000000	43.2945946441
960.0000000000	4.0000000000	38.6308651565
960.0000000000	6.0000000000	34.0528410042
960.0000000000	8.0000000000	29.6004662560
960.0000000000	10.0000000000	24.7598812632
960.0000000000	12.0000000000	21.1999049125
960.0000000000	14.0000000000	17.2147355944
960.0000000000	16.0000000000	13.6879132870
960.0000000000	18.0000000000	10.0664372319
960.0000000000	20.0000000000	7.2534137979
1080.0000000000	2.0000000000	43.7059763640
1080.0000000000	4.0000000000	39.4468382605
1080.0000000000	6.0000000000	35.2563387688
1080.0000000000	8.0000000000	31.1693955615
1080.0000000000	10.0000000000	26.5671036511
1080.0000000000	12.0000000000	23.4052965542
1080.0000000000	14.0000000000	19.6378323014
1080.0000000000	16.0000000000	16.3594014078
1080.0000000000	18.0000000000	12.7494424957
1080.0000000000	20.0000000000	10.2272626975
1200.0000000000	2.0000000000	44.0351959071
1200.0000000000	4.0000000000	40.0993491356
1200.0000000000	6.0000000000	36.2200739074
1200.0000000000	8.0000000000	32.4222455224
1200.0000000000	10.0000000000	28.0300384036
1200.0000000000	12.0000000000	25.1917621590
1200.0000000000	14.0000000000	21.6082160504
1200.0000000000	16.0000000000	18.5604629694
1200.0000000000	18.0000000000	14.9120361054
1200.0000000000	20.0000000000	12.6647242195
